Date,N225,Date,NYA,Date,IXIC,Date,GSPTSE,Date,HSI
,,,,2018-09-10,12928.66992,2018-09-24,13162.04981,2018-12-11,11860.65039
,,,,2018-09-11,12952.29981,2018-09-25,13160.59961,2018-12-12,11943.29004
,,,,2018-09-12,12990.09961,2018-09-26,13101.95996,2018-12-13,11936.16016
,,,,2018-09-13,13034.61035,2018-09-27,13105.71973,2018-12-14,11755.37988
,,,,2018-09-14,13050.51953,2018-09-28,13082.51953,2018-12-17,11532.12012
,,,,2018-09-17,13031.91016,2018-10-01,13125.34961,2018-12-18,11502.16016
,,,,2018-09-18,13091.98047,2018-10-02,13106.00977,2018-12-19,11371.83984
,,,,2018-09-19,13121.96973,2018-10-03,13118.54981,2018-12-20,11222.79004
,,,,2018-09-20,13225.11035,2018-10-04,13042.29981,2018-12-21,11036.83984
,,,,2018-09-21,13236.44043,2018-10-05,12991.9502,2018-12-24,10769.83008
,,,,2018-09-24,13162.04981,2018-10-08,13000.13965,2018-12-26,11204.08984
,,,,2018-09-25,13160.59961,2018-10-09,12960.4502,2018-12-27,11285.30957
,,,,2018-09-26,13101.95996,2018-10-10,12622.12988,2018-12-28,11290.9502
,,,,2018-09-27,13105.71973,2018-10-11,12349.53027,2018-12-31,11374.38965
,,,,2018-09-28,13082.51953,2018-10-12,12439.41992,2019-01-02,11383.53027
,,,,2018-10-01,13125.34961,2018-10-15,12425.67969,2019-01-03,11190.44043
,,,,2018-10-02,13106.00977,2018-10-16,12645.9502,2019-01-04,11533.33984
,,,,2018-10-03,13118.54981,2018-10-17,12613.04981,2019-01-07,11605.95996
,,,,2018-10-04,13042.29981,2018-10-18,12445.48047,2019-01-08,11716.23047
,,,,2018-10-05,12991.9502,2018-10-19,12457.26953,2019-01-09,11778.41992
,,,,2018-10-08,13000.13965,2018-10-22,12374.75977,2019-01-10,11839.30957
,,,,2018-10-09,12960.4502,2018-10-23,12287.44043,2019-01-11,11848.00977
,,,,2018-10-10,12622.12988,2018-10-24,11969.74023,2019-01-14,11799.11035
,,,,2018-10-11,12349.53027,2018-10-25,12118.84961,2019-01-15,11868.67969
,,,,2018-10-12,12439.41992,2018-10-26,11976.9502,2019-01-16,11907.61035
,,,,2018-10-15,12425.67969,2018-10-29,11942.50977,2019-01-17,11994.54004
,,,,2018-10-16,12645.9502,2018-10-30,12129.94043,2019-01-18,12151.76953
,,,,2018-10-17,12613.04981,2018-10-31,12208.05957,2019-01-22,11999.37012
,,,,2018-10-18,12445.48047,2018-11-01,12356.5,2019-01-23,12020.92969
,,,,2018-10-19,12457.26953,2018-11-02,12321.79981,2019-01-24,12029.4502
,,,,2018-10-22,12374.75977,2018-11-05,12424.30957,2019-01-25,12127.25
,,,,2018-10-23,12287.44043,2018-11-06,12480.05957,2019-01-28,12065.11035
,,,,2018-10-24,11969.74023,2018-11-07,12679.09961,2019-01-29,12090.78027
,,,,2018-10-25,12118.84961,2018-11-08,12622.04004,2019-01-30,12222.38965
,,,,2018-10-26,11976.9502,2018-11-09,12537.53027,2019-01-31,12299.03027
,,,,2018-10-29,11942.50977,2018-11-12,12343.50977,2019-02-01,12329.69043
,,,,2018-10-30,12129.94043,2018-11-13,12328.29981,2019-02-04,12381.83008
,,,,2018-10-31,12208.05957,2018-11-14,12275.49023,2019-02-05,12428.25977
,,,,2018-11-01,12356.5,2018-11-15,12361.51953,2019-02-06,12398.66992
,,,,2018-11-02,12321.79981,2018-11-16,12400.28027,2019-02-07,12295.21973
,,,,2018-11-05,12424.30957,2018-11-19,12280.91016,2019-02-08,12292.13965
,,,,2018-11-06,12480.05957,2018-11-20,12048.66016,2019-02-11,12297.90039
,,,,2018-11-07,12679.09961,2018-11-21,12123.33984,2019-02-12,12438.44043
,,,,2018-11-08,12622.04004,2018-11-23,12036.24023,2019-02-13,12474.88965
,,,,2018-11-09,12537.53027,2018-11-26,12181.59961,2019-02-14,12440.21973
,,,,2018-11-12,12343.50977,2018-11-27,12188.07031,2019-02-15,12603.46973
,,,,2018-11-13,12328.29981,2018-11-28,12417.62988,2019-02-19,12628.36035
,,,,2018-11-14,12275.49023,2018-11-29,12389.37012,2019-02-20,12673.66016
,,,,2018-11-15,12361.51953,2018-11-30,12457.54981,2019-02-21,12621.76953
,,,,2018-11-16,12400.28027,2018-12-03,12577.54004,2019-02-22,12694.51953
,,,,2018-11-19,12280.91016,2018-12-04,12221.98047,2019-02-25,12700.19043
,,,,2018-11-20,12048.66016,2018-12-06,12144.41016,2019-02-26,12686.55957
,,,,2018-11-21,12123.33984,2018-12-07,11941.92969,2019-02-27,12689.87012
,,,,2018-11-23,12036.24023,2018-12-10,11889.29004,2019-02-28,12644.80957
,,,,2018-11-26,12181.59961,2018-12-11,11860.65039,2019-03-01,12700.66992
,,,,2018-11-27,12188.07031,2018-12-12,11943.29004,2019-03-04,12637.26953
,,,,2018-11-28,12417.62988,2018-12-13,11936.16016,2019-03-05,12624.46973
,,,,2018-11-29,12389.37012,2018-12-14,11755.37988,2019-03-06,12538
,,,,2018-11-30,12457.54981,2018-12-17,11532.12012,2019-03-07,12443.42969
,,,,2018-12-03,12577.54004,2018-12-18,11502.16016,2019-03-08,12415.12988
,,,,2018-12-04,12221.98047,2018-12-19,11371.83984,2019-03-11,12561.25977
,,,,2018-12-06,12144.41016,2018-12-20,11222.79004,2019-03-12,12582.80957
,,,,2018-12-07,11941.92969,2018-12-21,11036.83984,2019-03-13,12674.25977
,,,,2018-12-10,11889.29004,2018-12-24,10769.83008,2019-03-14,12660.16016
,,,,2018-12-11,11860.65039,2018-12-26,11204.08984,2019-03-15,12715.76953
,,,,2018-12-12,11943.29004,2018-12-27,11285.30957,2019-03-18,12781.41016
,,,,2018-12-13,11936.16016,2018-12-28,11290.9502,2019-03-19,12760.79004
,,,,2018-12-14,11755.37988,2018-12-31,11374.38965,2019-03-20,12700.25
,,,,2018-12-17,11532.12012,2019-01-02,11383.53027,2019-03-21,12782.54004
,,,,2018-12-18,11502.16016,2019-01-03,11190.44043,2019-03-22,12539.41016
,,,,2018-12-19,11371.83984,2019-01-04,11533.33984,2019-03-25,12535.67969
,,,,2018-12-20,11222.79004,2019-01-07,11605.95996,2019-03-26,12641.36035
,,,,2018-12-21,11036.83984,2019-01-08,11716.23047,2019-03-27,12591.71973
,,,,2018-12-24,10769.83008,2019-01-09,11778.41992,2019-03-28,12632.58008
,,,,2018-12-26,11204.08984,2019-01-10,11839.30957,2019-03-29,12696.87988
,,,,2018-12-27,11285.30957,2019-01-11,11848.00977,2019-04-01,12836.03027
,,,,2018-12-28,11290.9502,2019-01-14,11799.11035,2019-04-02,12819.04981
,,,,2018-12-31,11374.38965,2019-01-15,11868.67969,2019-04-03,12833.59961
,,,,2019-01-02,11383.53027,2019-01-16,11907.61035,2019-04-04,12868.74023
,,,,2019-01-03,11190.44043,2019-01-17,11994.54004,2019-04-05,12927.71973
,,,,2019-01-04,11533.33984,2019-01-18,12151.76953,2019-04-08,12943.33984
,,,,2019-01-07,11605.95996,2019-01-22,11999.37012,2019-04-09,12849.70996
,,,,2019-01-08,11716.23047,2019-01-23,12020.92969,2019-04-10,12887.36035
,,,,2019-01-09,11778.41992,2019-01-24,12029.4502,2019-04-11,12887.12012
,,,,2019-01-10,11839.30957,2019-01-25,12127.25,2019-04-12,12969.54004
,,,,2019-01-11,11848.00977,2019-01-28,12065.11035,2019-04-15,12956.67969
,,,,2019-01-14,11799.11035,2019-01-29,12090.78027,2019-04-16,12952.24023
,,,,2019-01-15,11868.67969,2019-01-30,12222.38965,2019-04-17,12907.11035
,,,,2019-01-16,11907.61035,2019-01-31,12299.03027,2019-04-18,12922.70996
,,,,2019-01-17,11994.54004,2019-02-01,12329.69043,2019-04-22,12914.28027
,,,,2019-01-18,12151.76953,2019-02-04,12381.83008,2019-04-23,12993.84961
,,,,2019-01-22,11999.37012,2019-02-05,12428.25977,2019-04-24,12951.62988
,,,,2019-01-23,12020.92969,2019-02-06,12398.66992,2019-04-25,12912.95996
,,,,2019-01-24,12029.4502,2019-02-07,12295.21973,2019-04-26,12991.2002
,,,,2019-01-25,12127.25,2019-02-08,12292.13965,2019-04-29,13008.05957
,,,,2019-01-28,12065.11035,2019-02-11,12297.90039,2019-04-30,13060.65039
,,,,2019-01-29,12090.78027,2019-02-12,12438.44043,2019-05-01,12946.12988
,,,,2019-01-30,12222.38965,2019-02-13,12474.88965,2019-05-02,12929.55957
,,,,2019-01-31,12299.03027,2019-02-14,12440.21973,2019-05-03,13037.87988
,,,,2019-02-01,12329.69043,2019-02-15,12603.46973,2019-05-06,12976.66992
,,,,2019-02-04,12381.83008,2019-02-19,12628.36035,2019-05-07,12778.5
,,,,2019-02-05,12428.25977,2019-02-20,12673.66016,2019-05-08,12766.69043
,,,,2019-02-06,12398.66992,2019-02-21,12621.76953,2019-05-09,12731.34961
,,,,2019-02-07,12295.21973,2019-02-22,12694.51953,2019-05-10,12788.13965
,,,,2019-02-08,12292.13965,2019-02-25,12700.19043,2019-05-13,12526.70996
,,,,2019-02-11,12297.90039,2019-02-26,12686.55957,2019-05-14,12620
,,,,2019-02-12,12438.44043,2019-02-27,12689.87012,2019-05-15,12652.29004
,,,,2019-02-13,12474.88965,2019-02-28,12644.80957,2019-05-16,12738.36035
,,,,2019-02-14,12440.21973,2019-03-01,12700.66992,2019-05-17,12657.62988
,,,,2019-02-15,12603.46973,2019-03-04,12637.26953,2019-05-20,12616.79981
,,,,2019-02-19,12628.36035,2019-03-05,12624.46973,2019-05-21,12720.71973
,,,,2019-02-20,12673.66016,2019-03-06,12538,2019-05-22,12671.99023
,,,,2019-02-21,12621.76953,2019-03-07,12443.42969,2019-05-23,12525
,,,,2019-02-22,12694.51953,2019-03-08,12415.12988,2019-05-24,12581.36035
,,,,2019-02-25,12700.19043,2019-03-11,12561.25977,2019-05-28,12465.90039
,,,,2019-02-26,12686.55957,2019-03-12,12582.80957,2019-05-29,12386.20996
,,,,2019-02-27,12689.87012,2019-03-13,12674.25977,2019-05-30,12393.66016
,,,,2019-02-28,12644.80957,2019-03-14,12660.16016,2019-05-31,12264.49023
,,,,2019-03-01,12700.66992,2019-03-15,12715.76953,2019-06-03,12341.82031
,,,,2019-03-04,12637.26953,2019-03-18,12781.41016,2019-06-04,12560.58008
,,,,2019-03-05,12624.46973,2019-03-19,12760.79004,2019-06-05,12614.7002
,,,,2019-03-06,12538,2019-03-20,12700.25,2019-06-06,12675.66016
,,,,2019-03-07,12443.42969,2019-03-21,12782.54004,2019-06-07,12765.86035
,,,,2019-03-08,12415.12988,2019-03-22,12539.41016,2019-06-10,12802.03027
,,,,2019-03-11,12561.25977,2019-03-25,12535.67969,2019-06-11,12813.91016
,,,,2019-03-12,12582.80957,2019-03-26,12641.36035,2019-06-12,12784.83008
,,,,2019-03-13,12674.25977,2019-03-27,12591.71973,2019-06-13,12827.50977
,,,,2019-03-14,12660.16016,2019-03-28,12632.58008,2019-06-14,12787.24023
,,,,2019-03-15,12715.76953,2019-03-29,12696.87988,2019-06-17,12775.51953
,,,,2019-03-18,12781.41016,2019-04-01,12836.03027,2019-06-18,12907.45996
,,,,2019-03-19,12760.79004,2019-04-02,12819.04981,2019-06-19,12954.08008
,,,,2019-03-20,12700.25,2019-04-03,12833.59961,2019-06-20,13081.54004
,,,,2019-03-21,12782.54004,2019-04-04,12868.74023,2019-06-21,13047.24023
,,,,2019-03-22,12539.41016,2019-04-05,12927.71973,2019-06-24,13019.98047
,,,,2019-03-25,12535.67969,2019-04-08,12943.33984,2019-06-25,12936.65039
,,,,2019-03-26,12641.36035,2019-04-09,12849.70996,2019-06-26,12912.00977
,,,,2019-03-27,12591.71973,2019-04-10,12887.36035,2019-06-27,12965.32031
,,,,2019-03-28,12632.58008,2019-04-11,12887.12012,2019-06-28,13049.70996
,,,,2019-03-29,12696.87988,2019-04-12,12969.54004,2019-07-01,13127.69043
,,,,2019-04-01,12836.03027,2019-04-15,12956.67969,2019-07-02,13152.54981
,,,,2019-04-02,12819.04981,2019-04-16,12952.24023,2019-07-03,13239.87012
,,,,2019-04-03,12833.59961,2019-04-17,12907.11035,2019-07-05,13210.91016
,,,,2019-04-04,12868.74023,2019-04-18,12922.70996,2019-07-08,13147.21973
,,,,2019-04-05,12927.71973,2019-04-22,12914.28027,2019-07-09,13136.88965
,,,,2019-04-08,12943.33984,2019-04-23,12993.84961,2019-07-10,13173.25977
,,,,2019-04-09,12849.70996,2019-04-24,12951.62988,2019-07-11,13198.71973
,,,,2019-04-10,12887.36035,2019-04-25,12912.95996,2019-07-12,13234.75977
,,,,2019-04-11,12887.12012,2019-04-26,12991.2002,2019-07-15,13233.38965
,,,,2019-04-12,12969.54004,2019-04-29,13008.05957,2019-07-16,13195.19043
,,,,2019-04-15,12956.67969,2019-04-30,13060.65039,2019-07-17,13119.96973
,,,,2019-04-16,12952.24023,2019-05-01,12946.12988,2019-07-18,13168.7002
,,,,2019-04-17,12907.11035,2019-05-02,12929.55957,2019-07-19,13111.99023
,,,,2019-04-18,12922.70996,2019-05-03,13037.87988,2019-07-22,13109.76953
,,,,2019-04-22,12914.28027,2019-05-06,12976.66992,2019-07-23,13197.51953
,,,,2019-04-23,12993.84961,2019-05-07,12778.5,2019-07-24,13234.92969
,,,,2019-04-24,12951.62988,2019-05-08,12766.69043,2019-07-25,13169.29004
,,,,2019-04-25,12912.95996,2019-05-09,12731.34961,2019-07-26,13235.5
,,,,2019-04-26,12991.2002,2019-05-10,12788.13965,2019-07-29,13222.61035
,,,,2019-04-29,13008.05957,2019-05-13,12526.70996,2019-07-30,13187.20996
,,,,2019-04-30,13060.65039,2019-05-14,12620,2019-07-31,13066.59961
,,,,2019-05-01,12946.12988,2019-05-15,12652.29004,2019-08-01,12920.82031
,,,,2019-05-02,12929.55957,2019-05-16,12738.36035,2019-08-02,12839.50977
,,,,2019-05-03,13037.87988,2019-05-17,12657.62988,2019-08-05,12497.30957
,,,,2019-05-06,12976.66992,2019-05-20,12616.79981,2019-08-06,12628.13965
,,,,2019-05-07,12778.5,2019-05-21,12720.71973,2019-08-07,12632.95996
,,,,2019-05-08,12766.69043,2019-05-22,12671.99023,2019-08-08,12828.82031
,,,,2019-05-09,12731.34961,2019-05-23,12525,2019-08-09,12748.41992
,,,,2019-05-10,12788.13965,2019-05-24,12581.36035,2019-08-12,12586.24023
,,,,2019-05-13,12526.70996,2019-05-28,12465.90039,2019-08-13,12724.36035
,,,,2019-05-14,12620,2019-05-29,12386.20996,2019-08-14,12368.04981
,,,,2019-05-15,12652.29004,2019-05-30,12393.66016,2019-08-15,12409.54004
,,,,2019-05-16,12738.36035,2019-05-31,12264.49023,2019-08-16,12580.41016
,,,,2019-05-17,12657.62988,2019-06-03,12341.82031,2019-08-19,12687.91016
,,,,2019-05-20,12616.79981,2019-06-04,12560.58008,2019-08-20,12599.41016
,,,,2019-05-21,12720.71973,2019-06-05,12614.7002,2019-08-21,12697.00977
,,,,2019-05-22,12671.99023,2019-06-06,12675.66016,2019-08-22,12688.45996
,,,,2019-05-23,12525,2019-06-07,12765.86035,2019-08-23,12416.4502
,,,,2019-05-24,12581.36035,2019-06-10,12802.03027,2019-08-26,12519.62012
,,,,2019-05-28,12465.90039,2019-06-11,12813.91016,2019-08-27,12474.04981
,,,,2019-05-29,12386.20996,2019-06-12,12784.83008,2019-08-28,12559.23047
,,,,2019-05-30,12393.66016,2019-06-13,12827.50977,2019-08-29,12704.03027
,,,,2019-05-31,12264.49023,2019-06-14,12787.24023,2019-08-30,12736.87988
,,,,2019-06-03,12341.82031,2019-06-17,12775.51953,2019-09-03,12663.40039
,,,,2019-06-04,12560.58008,2019-06-18,12907.45996,2019-09-04,12796.32031
,,,,2019-06-05,12614.7002,2019-06-19,12954.08008,2019-09-05,12917.75977
,,,,2019-06-06,12675.66016,2019-06-20,13081.54004,2019-09-06,12933.37988
,,,,2019-06-07,12765.86035,2019-06-21,13047.24023,2019-09-09,12960.71973
,,,,2019-06-10,12802.03027,2019-06-24,13019.98047,2019-09-10,12993.95996
,,,,2019-06-11,12813.91016,2019-06-25,12936.65039,2019-09-11,13082.41016
,,,,2019-06-12,12784.83008,2019-06-26,12912.00977,2019-09-12,13116.04981
,,,,2019-06-13,12827.50977,2019-06-27,12965.32031,2019-09-13,13124.33984
,,,,2019-06-14,12787.24023,2019-06-28,13049.70996,2019-09-16,13107.98047
,,,,2019-06-17,12775.51953,2019-07-01,13127.69043,2019-09-17,13131.41016
,,,,2019-06-18,12907.45996,2019-07-02,13152.54981,2019-09-18,13119.30957
,,,,2019-06-19,12954.08008,2019-07-03,13239.87012,2019-09-19,13111.25
,,,,2019-06-20,13081.54004,2019-07-05,13210.91016,2019-09-20,13093.79981
,,,,2019-06-21,13047.24023,2019-07-08,13147.21973,2019-09-23,13085.33008
,,,,2019-06-24,13019.98047,2019-07-09,13136.88965,2019-09-24,12992.25977
,,,,2019-06-25,12936.65039,2019-07-10,13173.25977,2019-09-25,13037.61035
,,,,2019-06-26,12912.00977,2019-07-11,13198.71973,2019-09-26,13028.74023
,,,,2019-06-27,12965.32031,2019-07-12,13234.75977,2019-09-27,12971.98047
,,,,2019-06-28,13049.70996,2019-07-15,13233.38965,2019-09-30,13004.74023
,,,,2019-07-01,13127.69043,2019-07-16,13195.19043,2019-10-01,12835.34961
,,,,2019-07-02,13152.54981,2019-07-17,13119.96973,2019-10-02,12608.42969
,,,,2019-07-03,13239.87012,2019-07-18,13168.7002,2019-10-03,12685.76953
,,,,2019-07-05,13210.91016,2019-07-19,13111.99023,2019-10-04,12831.54981
,,,,2019-07-08,13147.21973,2019-07-22,13109.76953,2019-10-07,12777.74023
,,,,2019-07-09,13136.88965,2019-07-23,13197.51953,2019-10-08,12590.91016
,,,,2019-07-10,13173.25977,2019-07-24,13234.92969,2019-10-09,12691.16016
,,,,2019-07-11,13198.71973,2019-07-25,13169.29004,2019-10-10,12766
,,,,2019-07-12,13234.75977,2019-07-26,13235.5,2019-10-11,12926.91992
,,,,2019-07-15,13233.38965,2019-07-29,13222.61035,2019-10-14,12896.21973
,,,,2019-07-16,13195.19043,2019-07-30,13187.20996,2019-10-15,13006.04004
,,,,2019-07-17,13119.96973,2019-07-31,13066.59961,2019-10-16,12994.88965
,,,,2019-07-18,13168.7002,2019-08-01,12920.82031,2019-10-17,13039.23047
,,,,2019-07-19,13111.99023,2019-08-02,12839.50977,2019-10-18,13006.63965
,,,,2019-07-22,13109.76953,2019-08-05,12497.30957,2019-10-21,13088.61035
,,,,2019-07-23,13197.51953,2019-08-06,12628.13965,2019-10-22,13071.86035
,,,,2019-07-24,13234.92969,2019-08-07,12632.95996,2019-10-23,13114.38965
,,,,2019-07-25,13169.29004,2019-08-08,12828.82031,2019-10-24,13118.90039
,,,,2019-07-26,13235.5,2019-08-09,12748.41992,2019-10-25,13146.24023
,,,,2019-07-29,13222.61035,2019-08-12,12586.24023,2019-10-28,13186.42969
,,,,2019-07-30,13187.20996,2019-08-13,12724.36035,2019-10-29,13209.62988
,,,,2019-07-31,13066.59961,2019-08-14,12368.04981,2019-10-30,13244.00977
,,,,2019-08-01,12920.82031,2019-08-15,12409.54004,2019-10-31,13171.80957
,,,,2019-08-02,12839.50977,2019-08-16,12580.41016,2019-11-01,13300.26953
,,,,2019-08-05,12497.30957,2019-08-19,12687.91016,2019-11-04,13355.44043
,,,,2019-08-06,12628.13965,2019-08-20,12599.41016,2019-11-05,13339.58984
,,,,2019-08-07,12632.95996,2019-08-21,12697.00977,2019-11-06,13351.57031
,,,,2019-08-08,12828.82031,2019-08-22,12688.45996,2019-11-07,13395.54981
,,,,2019-08-09,12748.41992,2019-08-23,12416.4502,2019-11-08,13407.79981
,,,,2019-08-12,12586.24023,2019-08-26,12519.62012,2019-11-11,13388.12012
,,,,2019-08-13,12724.36035,2019-08-27,12474.04981,2019-11-12,13387.62012
,,,,2019-08-14,12368.04981,2019-08-28,12559.23047,2019-11-13,13385.04981
,,,,2019-08-15,12409.54004,2019-08-29,12704.03027,2019-11-14,13392
,,,,2019-08-16,12580.41016,2019-08-30,12736.87988,2019-11-15,13492.95996
,,,,2019-08-19,12687.91016,2019-09-03,12663.40039,2019-11-18,13483.80957
,,,,2019-08-20,12599.41016,2019-09-04,12796.32031,2019-11-19,13466.34961
,,,,2019-08-21,12697.00977,2019-09-05,12917.75977,2019-11-20,13419.29981
,,,,2019-08-22,12688.45996,2019-09-06,12933.37988,2019-11-21,13406.41992
,,,,2019-08-23,12416.4502,2019-09-09,12960.71973,2019-11-22,13440.9502
,,,,2019-08-26,12519.62012,2019-09-10,12993.95996,2019-11-25,13532.88965
,,,,2019-08-27,12474.04981,2019-09-11,13082.41016,2019-11-26,13559.70996
,,,,2019-08-28,12559.23047,2019-09-12,13116.04981,2019-11-27,13607.62012
,,,,2019-08-29,12704.03027,2019-09-13,13124.33984,2019-11-29,13545.20996
,,,,2019-08-30,12736.87988,2019-09-16,13107.98047,2019-12-02,13448.25977
,,,,2019-09-03,12663.40039,2019-09-17,13131.41016,2019-12-03,13366.08984
,,,,2019-09-04,12796.32031,2019-09-18,13119.30957,2019-12-04,13457.96973
,,,,2019-09-05,12917.75977,2019-09-19,13111.25,2019-12-05,13482.29981
,,,,2019-09-06,12933.37988,2019-09-20,13093.79981,2019-12-06,13588.29004
,,,,2019-09-09,12960.71973,2019-09-23,13085.33008,2019-12-09,13555.07031
,,,,2019-09-10,12993.95996,2019-09-24,12992.25977,2019-12-10,13545.30957
,,,,2019-09-11,13082.41016,2019-09-25,13037.61035,2019-12-11,13579.91992
,,,,2019-09-12,13116.04981,2019-09-26,13028.74023,2019-12-12,13697.41016
,,,,2019-09-13,13124.33984,2019-09-27,12971.98047,2019-12-13,13697.33984
,,,,2019-09-16,13107.98047,2019-09-30,13004.74023,2019-12-16,13795.15039
,,,,2019-09-17,13131.41016,2019-10-01,12835.34961,2019-12-17,13795.34961
,,,,2019-09-18,13119.30957,2019-10-02,12608.42969,2019-12-18,13799.20996
,,,,2019-09-19,13111.25,2019-10-03,12685.76953,2019-12-19,13831.66992
,,,,2019-09-20,13093.79981,2019-10-04,12831.54981,2019-12-20,13889.25
,,,,2019-09-23,13085.33008,2019-10-07,12777.74023,2019-12-23,13899.99023
,,,,2019-09-24,12992.25977,2019-10-08,12590.91016,2019-12-24,13895.13965
,,,,2019-09-25,13037.61035,2019-10-09,12691.16016,2019-12-26,13940.41992
,,,,2019-09-26,13028.74023,2019-10-10,12766,2019-12-27,13944.13965
,,,,2019-09-27,12971.98047,2019-10-11,12926.91992,2019-12-30,13876.15039
,,,,2019-09-30,13004.74023,2019-10-14,12896.21973,2019-12-31,13913.03027
,,,,2019-10-01,12835.34961,2019-10-15,13006.04004,2020-01-02,14002.49023
,,,,2019-10-02,12608.42969,2019-10-16,12994.88965,2020-01-03,13917.04981
,,,,2019-10-03,12685.76953,2019-10-17,13039.23047,2020-01-06,13941.79981
,,,,2019-10-04,12831.54981,2019-10-18,13006.63965,2020-01-07,13898.4502
,,,,2019-10-07,12777.74023,2019-10-21,13088.61035,2020-01-08,13934.44043
,,,,2019-10-08,12590.91016,2019-10-22,13071.86035,2020-01-09,13997.65039
,,,,2019-10-09,12691.16016,2019-10-23,13114.38965,2020-01-10,13957.96973
,,,,2019-10-10,12766,2019-10-24,13118.90039,2020-01-13,14042.65039
,,,,2019-10-11,12926.91992,2019-10-25,13146.24023,2020-01-14,14037.12988
,,,,2019-10-14,12896.21973,2019-10-28,13186.42969,2020-01-15,14053.23047
,,,,2019-10-15,13006.04004,2019-10-29,13209.62988,2020-01-16,14141.78027
,,,,2019-10-16,12994.88965,2019-10-30,13244.00977,2020-01-17,14183.2002
,,,,2019-10-17,13039.23047,2019-10-31,13171.80957,2020-01-21,14109.98047
,,,,2019-10-18,13006.63965,2019-11-01,13300.26953,2020-01-22,14110.24023
,,,,2019-10-21,13088.61035,2019-11-04,13355.44043,2020-01-23,14102.04004
,,,,2019-10-22,13071.86035,2019-11-05,13339.58984,2020-01-24,13978.46973
,,,,2019-10-23,13114.38965,2019-11-06,13351.57031,2020-01-27,13769.59961
,,,,2019-10-24,13118.90039,2019-11-07,13395.54981,2020-01-28,13877.61035
,,,,2019-10-25,13146.24023,2019-11-08,13407.79981,2020-01-29,13843.80957
,,,,2019-10-28,13186.42969,2019-11-11,13388.12012,2020-01-30,13861.91992
,,,,2019-10-29,13209.62988,2019-11-12,13387.62012,2020-01-31,13614.09961
,,,,2019-10-30,13244.00977,2019-11-13,13385.04981,2020-02-03,13677.91992
,,,,2019-10-31,13171.80957,2019-11-14,13392,2020-02-04,13862.83984
,,,,2019-11-01,13300.26953,2019-11-15,13492.95996,2020-02-05,14024.86035
,,,,2019-11-04,13355.44043,2019-11-18,13483.80957,2020-02-06,14034.9502
,,,,2019-11-05,13339.58984,2019-11-19,13466.34961,2020-02-07,13931.92969
,,,,2019-11-06,13351.57031,2019-11-20,13419.29981,2020-02-10,13984.48047
,,,,2019-11-07,13395.54981,2019-11-21,13406.41992,2020-02-11,14054.08008
,,,,2019-11-08,13407.79981,2019-11-22,13440.9502,2020-02-12,14136.98047
,,,,2019-11-11,13388.12012,2019-11-25,13532.88965,2020-02-13,14099.04004
,,,,2019-11-12,13387.62012,2019-11-26,13559.70996,2020-02-14,14097.33984
,,,,2019-11-13,13385.04981,2019-11-27,13607.62012,2020-02-18,14039.00977
,,,,2019-11-14,13392,2019-11-29,13545.20996,2020-02-19,14087.12988
,,,,2019-11-15,13492.95996,2019-12-02,13448.25977,2020-02-20,14061.48047
,,,,2019-11-18,13483.80957,2019-12-03,13366.08984,2020-02-21,13975.78027
,,,,2019-11-19,13466.34961,2019-12-04,13457.96973,2020-02-24,13534.12012
,,,,2019-11-20,13419.29981,2019-12-05,13482.29981,2020-02-25,13143.73047
,,,,2019-11-21,13406.41992,2019-12-06,13588.29004,2020-02-26,13046.62012
,,,,2019-11-22,13440.9502,2019-12-09,13555.07031,2020-02-27,12547.25
,,,,2019-11-25,13532.88965,2019-12-10,13545.30957,2020-02-28,12380.96973
,,,,2019-11-26,13559.70996,2019-12-11,13579.91992,2020-03-02,12827.99023
,,,,2019-11-27,13607.62012,2019-12-12,13697.41016,2020-03-03,12542.74023
,,,,2019-11-29,13545.20996,2019-12-13,13697.33984,2020-03-04,13009.95996
,,,,2019-12-02,13448.25977,2019-12-16,13795.15039,2020-03-05,12593.03027
,,,,2019-12-03,13366.08984,2019-12-17,13795.34961,2020-03-06,12352.03027
,,,,2019-12-04,13457.96973,2019-12-18,13799.20996,2020-03-09,11298.42969
,,,,2019-12-05,13482.29981,2019-12-19,13831.66992,2020-03-10,11793.26953
,,,,2019-12-06,13588.29004,2019-12-20,13889.25,2020-03-11,11177.29004
,,,,2019-12-09,13555.07031,2019-12-23,13899.99023,2020-03-12,10060.75977
,,,,2019-12-10,13545.30957,2019-12-24,13895.13965,2020-03-13,10851.74023
,,,,2019-12-11,13579.91992,2019-12-26,13940.41992,2020-03-16,9567.530273
,,,,2019-12-12,13697.41016,2019-12-27,13944.13965,2020-03-17,10063.36035
,,,,2019-12-13,13697.33984,2019-12-30,13876.15039,2020-03-18,9384.599609
,,,,2019-12-16,13795.15039,2019-12-31,13913.03027,2020-03-19,9461.30957
,,,,2019-12-17,13795.34961,2020-01-02,14002.49023,2020-03-20,9133.160156
,,,,2019-12-18,13799.20996,2020-01-03,13917.04981,2020-03-23,8777.379883
,,,,2019-12-19,13831.66992,2020-01-06,13941.79981,2020-03-24,9658.320313
,,,,2019-12-20,13889.25,2020-01-07,13898.4502,2020-03-25,9961.379883
,,,,2019-12-23,13899.99023,2020-01-08,13934.44043,2020-03-26,10536.28027
,,,,2019-12-24,13895.13965,2020-01-09,13997.65039,2020-03-27,10187.20996
