Date,Dubai,,
16년05월23일,44.87,,
16년05월24일,44.55,,
16년05월25일,45.27,,
16년05월26일,45.74,,
16년05월27일,45.31,,
16년05월30일,45.54,,
16년05월31일,45.9,,
16년06월01일,45.44,,
16년06월02일,46.17,,
16년06월03일,46.28,,
16년06월06일,45.91,,
16년06월07일,46.82,,
16년06월08일,47.99,,
16년06월09일,48.98,,
16년06월10일,48.23,,
16년06월13일,47.06,,
16년06월14일,46.3,,
16년06월15일,46.09,,
16년06월16일,44.93,,
16년06월17일,44.48,,
16년06월20일,46.53,,
16년06월21일,46.4,,
16년06월22일,47.12,,
16년06월23일,46.48,,
16년06월24일,45.47,,
16년06월27일,45.11,,
16년06월28일,44.55,,
16년06월29일,45.73,,
16년06월30일,46.46,,
16년07월01일,45.19,,
16년07월04일,46.97,,
16년07월05일,45.01,,
16년07월06일,,,
16년07월07일,44.99,,
16년07월08일,42.5,,
16년07월11일,41.97,,
16년07월12일,42.58,,
16년07월13일,43.41,,
16년07월14일,42.31,,
16년07월15일,42.59,,
16년07월18일,43.38,,
16년07월19일,42.21,,
16년07월20일,42.24,,
16년07월21일,42.73,,
16년07월22일,41.63,,
16년07월25일,41.38,,
16년07월26일,40.37,,
16년07월27일,40.59,,
16년07월28일,39.88,,
16년07월29일,38.64,,
16년08월01일,40.04,,
16년08월02일,38.85,,
16년08월03일,38.54,,
16년08월04일,39.99,,
16년08월05일,41.22,,
16년08월08일,41.59,,
16년08월09일,,,
16년08월10일,41.34,,
16년08월11일,40.49,,
16년08월12일,42.89,,
16년08월15일,44.43,,
16년08월16일,45.74,,
16년08월17일,45.85,,
16년08월18일,46.65,,
16년08월19일,47.26,,
16년08월22일,46.85,,
16년08월23일,45.38,,
16년08월24일,45.96,,
16년08월25일,45.59,,
16년08월26일,44.62,,
16년08월29일,45.82,,
16년08월30일,46.16,,
16년08월31일,44.79,,
16년09월01일,42.98,,
16년09월02일,41.71,,
16년09월05일,44.28,,
16년09월06일,43.4,,
16년09월07일,43.67,,
16년09월08일,44.83,,
16년09월09일,45.45,,
16년09월12일,,,
16년09월13일,43.69,,
16년09월14일,43.57,,
16년09월15일,42.04,,
16년09월16일,42.34,,
16년09월19일,42.43,,
16년09월20일,41.99,,
16년09월21일,43.08,,
16년09월22일,43.58,,
16년09월23일,43.39,,
16년09월26일,42.15,,
16년09월27일,43.13,,
16년09월28일,42.37,,
16년09월29일,44.65,,
16년09월30일,45.11,,
16년10월03일,47.87,,
16년10월04일,47.83,,
16년10월05일,48.83,,
16년10월06일,48.77,,
16년10월07일,50.07,,
16년10월10일,48.9,,
16년10월11일,50.01,,
16년10월12일,50.03,,
16년10월13일,49.07,,
16년10월14일,49.88,,
16년10월17일,49.12,,
16년10월18일,49.23,,
16년10월19일,49.67,,
16년10월20일,49.66,,
16년10월21일,48.82,,
16년10월24일,49.48,,
16년10월25일,49.2,,
16년10월26일,47.91,,
16년10월27일,48.16,,
16년10월28일,48.4,,
16년10월31일,47.44,,
16년11월01일,45.42,,
16년11월02일,44.08,,
16년11월03일,43.52,,
16년11월04일,42.84,,
16년11월07일,42.69,,
16년11월08일,42.87,,
16년11월09일,42.57,,
16년11월10일,43.67,,
16년11월11일,43.7,,
16년11월14일,41.95,,
16년11월15일,41.97,,
16년11월16일,43.45,,
16년11월17일,43.47,,
16년11월18일,42.8,,
16년11월21일,44.47,,
16년11월22일,46.08,,
16년11월23일,46.07,,
16년11월24일,45.67,,
16년11월25일,45.97,,
16년11월28일,43.76,,
16년11월29일,44.65,,
16년11월30일,44.12,,
16년12월01일,49.02,,
16년12월02일,50.39,,
16년12월05일,51.64,,
16년12월06일,51.65,,
16년12월07일,50.35,,
16년12월08일,50.3,,
16년12월09일,51.32,,
16년12월12일,54.18,,
16년12월13일,52.85,,
16년12월14일,52.69,,
16년12월15일,51.65,,
16년12월16일,51.69,,
16년12월19일,52.86,,
16년12월20일,52.09,,
16년12월21일,52.87,,
16년12월22일,51.78,,
16년12월23일,52.21,,
16년12월27일,52.72,,
16년12월28일,53.73,,
16년12월29일,53.9,,
16년12월30일,53.83,,
17년01월03일,54.65,,
17년01월04일,53.99,,
17년01월05일,54.28,,
17년01월06일,54.25,,
17년01월09일,54.35,,
17년01월10일,53.14,,
17년01월11일,52.22,,
17년01월12일,53.45,,
17년01월13일,54.3,,
17년01월16일,53.29,,
17년01월17일,53.88,,
17년01월18일,53.84,,
17년01월19일,53.03,,
17년01월20일,52.91,,
17년01월23일,53.52,,
17년01월24일,53.98,,
17년01월25일,53.47,,
17년01월26일,53.86,,
17년01월27일,54.49,,
17년01월30일,,,
17년01월31일,53.23,,
17년02월01일,53.22,,
17년02월02일,54.94,,
17년02월03일,55.45,,
17년02월06일,55.31,,
17년02월07일,54.17,,
17년02월08일,53.35,,
17년02월09일,53.79,,
17년02월10일,53.78,,
17년02월13일,54.76,,
17년02월14일,54.14,,
17년02월15일,54,,
17년02월16일,53.95,,
17년02월17일,54.06,,
17년02월20일,54.46,,
17년02월21일,54.64,,
17년02월22일,54.68,,
17년02월23일,54.75,,
17년02월24일,54.7,,
17년02월27일,55.18,,
17년02월28일,,,
17년03월01일,55.13,,
17년03월02일,54.85,,
17년03월03일,53.68,,
17년03월06일,53.85,,
17년03월07일,54.44,,
17년03월08일,54.02,,
17년03월09일,52.52,,
17년03월10일,51.16,,
17년03월13일,50.04,,
17년03월14일,49.82,,
17년03월15일,50.01,,
17년03월16일,50.64,,
17년03월17일,50.13,,
17년03월20일,50.05,,
17년03월21일,50.42,,
17년03월22일,49.02,,
17년03월23일,49.17,,
17년03월24일,48.97,,
17년03월27일,48.84,,
17년03월28일,49.23,,
17년03월29일,50.14,,
17년03월30일,50.71,,
17년03월31일,50.78,,
17년04월03일,51.67,,
17년04월04일,51.1,,
17년04월05일,52.99,,
17년04월06일,52.64,,
17년04월07일,53.94,,
17년04월10일,53.88,,
17년04월11일,54.33,,
17년04월12일,54.61,,
17년04월13일,54.16,,
17년04월17일,53.49,,
17년04월18일,53.12,,
17년04월19일,53.04,,
17년04월20일,51.46,,
17년04월21일,51.36,,
17년04월24일,50.94,,
17년04월25일,50.13,,
17년04월26일,50.57,,
17년04월27일,50.02,,
17년04월28일,50.16,,
17년05월01일,,,
17년05월02일,,,
17년05월03일,49.68,,
17년05월04일,,,
17년05월05일,47.97,,
17년05월08일,,,
17년05월09일,48.38,,
17년05월10일,,,
17년05월11일,49.64,,
17년05월12일,49.46,,
17년05월15일,50.82,,
17년05월16일,51.09,,
17년05월17일,50.42,,
17년05월18일,51,,
17년05월19일,51.96,,
17년05월22일,52.79,,
17년05월23일,52.31,,
17년05월24일,53.1,,
17년05월25일,52.78,,
17년05월26일,50.42,,
17년05월29일,50.65,,
17년05월30일,50.48,,
17년05월31일,50.09,,
17년06월01일,50.16,,
17년06월02일,48.34,,
17년06월05일,48.77,,
17년06월06일,47.89,,
17년06월07일,48.42,,
17년06월08일,47.07,,
17년06월09일,46.46,,
17년06월12일,47.02,,
17년06월13일,47.3,,
17년06월14일,46.84,,
17년06월15일,45.37,,
17년06월16일,45.88,,
17년06월19일,45.68,,
17년06월20일,45.62,,
17년06월21일,44.32,,
17년06월22일,43.5,,
17년06월23일,44.17,,
17년06월26일,,,
17년06월27일,45.03,,
17년06월28일,45.3,,
17년06월29일,46.36,,
17년06월30일,46.47,,
17년07월03일,47.62,,
17년07월04일,48.43,,
17년07월05일,48.34,,
17년07월06일,47.07,,
17년07월07일,46.05,,
17년07월10일,45.24,,
17년07월11일,45.27,,
17년07월12일,46.82,,
17년07월13일,46.1,,
17년07월14일,46.99,,
17년07월17일,47.65,,
17년07월18일,47.2,,
17년07월19일,47.41,,
17년07월20일,48.33,,
17년07월21일,48.17,,
17년07월24일,46.51,,
17년07월25일,47.3,,
17년07월26일,49.05,,
17년07월27일,49.35,,
17년07월28일,49.72,,
17년07월31일,50.38,,
17년08월01일,51.22,,
17년08월02일,50.29,,
17년08월03일,50.83,,
17년08월04일,50.36,,
17년08월07일,50.8,,
17년08월08일,51.24,,
17년08월09일,,,
17년08월10일,51.62,,
17년08월11일,49.86,,
17년08월14일,50.36,,
17년08월15일,49.26,,
17년08월16일,49.53,,
17년08월17일,48.65,,
17년08월18일,49.26,,
17년08월21일,50.72,,
17년08월22일,49.97,,
17년08월23일,49.93,,
17년08월24일,50.55,,
17년08월25일,50.56,,
17년08월28일,50.55,,
17년08월29일,50.1,,
17년08월30일,49.93,,
17년08월31일,49.26,,
17년09월01일,,,
17년09월04일,50.6,,
17년09월05일,51.02,,
17년09월06일,52.14,,
17년09월07일,52.99,,
17년09월08일,53.18,,
17년09월11일,52.14,,
17년09월12일,52.17,,
17년09월13일,52.87,,
17년09월14일,53.57,,
17년09월15일,53.64,,
17년09월18일,54.19,,
17년09월19일,54.07,,
17년09월20일,53.93,,
17년09월21일,54.65,,
17년09월22일,54.66,,
17년09월25일,54.83,,
17년09월26일,56.15,,
17년09월27일,55.65,,
17년09월28일,55.55,,
17년09월29일,55.19,,
17년10월02일,55.16,,
17년10월03일,54.45,,
17년10월04일,53.92,,
17년10월05일,54.35,,
17년10월06일,55.27,,
17년10월09일,53.76,,
17년10월10일,54.08,,
17년10월11일,54.78,,
17년10월12일,54.97,,
17년10월13일,55.4,,
17년10월16일,55.98,,
17년10월17일,56.33,,
17년10월18일,,,
17년10월19일,55.51,,
17년10월20일,55.13,,
17년10월23일,55.85,,
17년10월24일,55.28,,
17년10월25일,56.2,,
17년10월26일,56.21,,
17년10월27일,57,,
17년10월30일,58.33,,
17년10월31일,58.32,,
17년11월01일,59.61,,
17년11월02일,58.58,,
17년11월03일,58.93,,
17년11월06일,60.58,,
17년11월07일,62.39,,
17년11월08일,61.8,,
17년11월09일,61.61,,
17년11월10일,62.06,,
17년11월13일,61.63,,
17년11월14일,61.25,,
17년11월15일,60.04,,
17년11월16일,60.29,,
17년11월17일,59.66,,
17년11월20일,60.68,,
17년11월21일,60.48,,
17년11월22일,61.12,,
17년11월23일,61.13,,
17년11월24일,61.62,,
17년11월27일,61.5,,
17년11월28일,61.25,,
17년11월29일,60.97,,
17년11월30일,60.82,,
17년12월01일,60.8,,
17년12월04일,60.99,,
17년12월05일,60.22,,
17년12월06일,60.72,,
17년12월07일,59.43,,
17년12월08일,60.26,,
17년12월11일,60.96,,
17년12월12일,62.52,,
17년12월13일,61.33,,
17년12월14일,60.23,,
17년12월15일,61.18,,
17년12월18일,61.28,,
17년12월19일,61.4,,
17년12월20일,61.6,,
17년12월21일,62.17,,
17년12월22일,62.37,,
17년12월26일,62.61,,
17년12월27일,63.94,,
17년12월28일,63.85,,
17년12월29일,64.33,,
18년01월02일,64.37,,
18년01월03일,64.15,,
18년01월04일,65.35,,
18년01월05일,65.33,,
18년01월08일,65.04,,
18년01월09일,65.51,,
18년01월10일,66.59,,
18년01월11일,66.5,,
18년01월12일,66.29,,
18년01월15일,67.03,,
18년01월16일,67.09,,
18년01월17일,66.27,,
18년01월18일,66.42,,
18년01월19일,65.95,,
18년01월22일,66.09,,
18년01월23일,66.49,,
18년01월24일,66.86,,
18년01월25일,67.98,,
18년01월26일,67.4,,
18년01월29일,67.55,,
18년01월30일,66.38,,
18년01월31일,65.77,,
18년02월01일,66.12,,
18년02월02일,67.02,,
18년02월05일,65.07,,
18년02월06일,64.25,,
18년02월07일,64.05,,
18년02월08일,62.26,,
18년02월09일,61.12,,
18년02월12일,60.29,,
18년02월13일,59.84,,
18년02월14일,59.4,,
18년02월15일,61.67,,
18년02월16일,,,
18년02월19일,61.77,,
18년02월20일,62.05,,
18년02월21일,61.3,,
18년02월22일,61.6,,
18년02월23일,62.77,,
18년02월26일,63.9,,
18년02월27일,64.02,,
18년02월28일,63.22,,
18년03월01일,61.42,,
18년03월02일,60.28,,
18년03월05일,61.32,,
18년03월06일,62.04,,
18년03월07일,61.61,,
18년03월08일,60.8,,
18년03월09일,60.28,,
18년03월12일,61.71,,
18년03월13일,61.25,,
18년03월14일,61.23,,
18년03월15일,61.45,,
18년03월16일,61.74,,
18년03월19일,62.48,,
18년03월20일,62.98,,
18년03월21일,63.89,,
18년03월22일,65.44,,
18년03월23일,65.33,,
18년03월26일,65.97,,
18년03월27일,65.83,,
18년03월28일,65.24,,
18년03월29일,65.33,,
18년04월02일,66.79,,
18년04월03일,65.16,,
18년04월04일,64.7,,
18년04월05일,65.38,,
18년04월06일,65.37,,
18년04월09일,64.7,,
18년04월10일,66.51,,
18년04월11일,67.58,,
18년04월12일,68.63,,
18년04월13일,69.04,,
18년04월16일,68.18,,
18년04월17일,68.23,,
18년04월18일,68.81,,
18년04월19일,70.75,,
18년04월20일,70.42,,
18년04월23일,70.29,,
18년04월24일,71.24,,
18년04월25일,70.36,,
18년04월26일,70.63,,
18년04월27일,70.88,,
18년04월30일,70.05,,
18년05월01일,,,
18년05월02일,70.25,,
18년05월03일,70.54,,
18년05월04일,70.47,,
18년05월07일,72.46,,
18년05월08일,72.48,,
18년05월09일,73.93,,
18년05월10일,74.73,,
18년05월11일,74.46,,
18년05월14일,73.77,,
18년05월15일,75.3,,
18년05월16일,75.1,,
18년05월17일,76.67,,
18년05월18일,77.06,,
18년05월21일,76.43,,
18년05월22일,77.28,,
18년05월23일,76.65,,
18년05월24일,77.03,,
18년05월25일,75.78,,
18년05월28일,73.24,,
18년05월29일,,,
18년05월30일,73.53,,
18년05월31일,75.45,,
18년06월01일,75.11,,
18년06월04일,74.4,,
18년06월05일,73.61,,
18년06월06일,73.75,,
18년06월07일,73.58,,
18년06월08일,74.87,,
18년06월11일,74.36,,
18년06월12일,74.75,,
18년06월13일,73.48,,
18년06월14일,74.31,,
18년06월15일,,,
18년06월18일,70.97,,
18년06월19일,72.07,,
18년06월20일,72.65,,
18년06월21일,71.25,,
18년06월22일,71.77,,
18년06월25일,72.81,,
18년06월26일,73.03,,
18년06월27일,74.36,,
18년06월28일,75.19,,
18년06월29일,75.86,,
18년07월02일,75.57,,
18년07월03일,74.77,,
18년07월04일,75.07,,
18년07월05일,74.92,,
18년07월06일,74.18,,
18년07월09일,74.67,,
18년07월10일,76,,
18년07월11일,74.75,,
18년07월12일,72.56,,
18년07월13일,71.65,,
18년07월16일,72.95,,
18년07월17일,70.36,,
18년07월18일,69.68,,
18년07월19일,70.41,,
18년07월20일,71.52,,
18년07월23일,71.5,,
18년07월24일,71.59,,
18년07월25일,72.49,,
18년07월26일,73.41,,
18년07월27일,73.42,,
18년07월30일,73.38,,
18년07월31일,73.69,,
18년08월01일,72.42,,
18년08월02일,71.14,,
18년08월03일,71.93,,
18년08월06일,72.11,,
18년08월07일,72.65,,
18년08월08일,73.28,,
18년08월09일,,,
18년08월10일,70.55,,
18년08월13일,71.25,,
18년08월14일,71.79,,
18년08월15일,70.66,,
18년08월16일,69.6,,
18년08월17일,70.38,,
18년08월20일,70.81,,
18년08월21일,71.11,,
18년08월22일,,,
18년08월23일,73.14,,
18년08월24일,74,,
18년08월27일,74.41,,
18년08월28일,75.02,,
18년08월29일,74.34,,
18년08월30일,75.76,,
18년08월31일,75.85,,
18년09월03일,76.18,,
18년09월04일,76.88,,
18년09월05일,75.83,,
18년09월06일,75.31,,
18년09월07일,74.73,,
18년09월10일,75.83,,
18년09월11일,76.22,,
18년09월12일,77.45,,
18년09월13일,77.2,,
18년09월14일,76.31,,
18년09월17일,76.43,,
18년09월18일,75.85,,
18년09월19일,77.02,,
18년09월20일,77.53,,
18년09월21일,77.35,,
18년09월24일,78.45,,
18년09월25일,79.69,,
18년09월26일,80.04,,
18년09월27일,80.36,,
18년09월28일,80.03,,
18년10월01일,80.83,,
18년10월02일,82.88,,
18년10월03일,83.29,,
18년10월04일,84.44,,
18년10월05일,83.2,,
18년10월08일,81.61,,
18년10월09일,82.8,,
18년10월10일,83.04,,
18년10월11일,80.66,,
18년10월12일,79.36,,
18년10월15일,79.3,,
18년10월16일,78.83,,
18년10월17일,80.23,,
18년10월18일,78.43,,
18년10월19일,77.88,,
18년10월22일,78.78,,
18년10월23일,77.83,,
18년10월24일,74.42,,
18년10월25일,74.96,,
18년10월26일,75.42,,
18년10월29일,76.01,,
18년10월30일,76.18,,
18년10월31일,75.66,,
18년11월01일,73.38,,
18년11월02일,71.67,,
18년11월05일,71.2,,
18년11월06일,,,
18년11월07일,70.64,,
18년11월08일,71.54,,
18년11월09일,69.36,,
18년11월12일,70.59,,
18년11월13일,68.48,,
18년11월14일,64.46,,
18년11월15일,65.39,,
18년11월16일,66.49,,
18년11월19일,66.17,,
18년11월20일,65.51,,
18년11월21일,62.65,,
18년11월22일,62.44,,
18년11월23일,61.08,,
18년11월26일,59.13,,
18년11월27일,59.07,,
18년11월28일,60.18,,
18년11월29일,58.3,,
18년11월30일,59.02,,
18년12월03일,61.19,,
18년12월04일,61.54,,
18년12월05일,59.81,,
18년12월06일,59.85,,
18년12월07일,58.39,,
18년12월10일,60.22,,
18년12월11일,58.37,,
18년12월12일,59.23,,
18년12월13일,58.81,,
18년12월14일,59.67,,
18년12월17일,58.92,,
18년12월18일,57.21,,
18년12월19일,55.05,,
18년12월20일,54.47,,
18년12월21일,53.51,,
18년12월24일,,,
18년12월26일,49.52,,
18년12월27일,53.07,,
18년12월28일,52.86,,
18년12월31일,,,
19년01월02일,51.86,,
19년01월03일,53.2,,
19년01월04일,55.59,,
19년01월07일,56.79,,
19년01월08일,56.18,,
19년01월09일,58.07,,
19년01월10일,59.6,,
19년01월11일,61.16,,
19년01월14일,58.92,,
19년01월15일,58.63,,
19년01월16일,60.15,,
19년01월17일,60.03,,
19년01월18일,61.12,,
19년01월21일,61.88,,
19년01월22일,61.43,,
19년01월23일,61.23,,
19년01월24일,60.41,,
19년01월25일,61.16,,
19년01월28일,60.32,,
19년01월29일,59.44,,
19년01월30일,60.93,,
19년01월31일,61.82,,
19년02월01일,60.87,,
19년02월04일,62.93,,
19년02월05일,,,
19년02월06일,,,
19년02월07일,62.51,,
19년02월08일,61.62,,
19년02월11일,62.02,,
19년02월12일,62.23,,
19년02월13일,63.34,,
19년02월14일,65.32,,
19년02월15일,65.12,,
19년02월18일,66.73,,
19년02월19일,66.48,,
19년02월20일,66.38,,
19년02월21일,67.12,,
19년02월22일,67.22,,
19년02월25일,66.84,,
19년02월26일,64.56,,
19년02월27일,65.3,,
19년02월28일,65.98,,
19년03월01일,66.56,,
19년03월04일,65.36,,
19년03월05일,65.73,,
19년03월06일,65.85,,
19년03월07일,66.47,,
19년03월08일,65.77,,
19년03월11일,66.81,,
19년03월12일,67.15,,
19년03월13일,67.22,,
19년03월14일,68.17,,
19년03월15일,67.71,,
19년03월18일,67.32,,
19년03월19일,67.63,,
19년03월20일,67.67,,
19년03월21일,68.23,,
19년03월22일,67.46,,
19년03월25일,66.34,,
19년03월26일,67.17,,
19년03월27일,67.37,,
19년03월28일,66.56,,
19년03월29일,67.23,,
19년04월01일,68.23,,
19년04월02일,68.81,,
19년04월03일,69.43,,
19년04월04일,68.67,,
19년04월05일,68.82,,
19년04월08일,70.29,,
19년04월09일,70.53,,
19년04월10일,70.08,,
19년04월11일,70.52,,
19년04월12일,70.1,,
19년04월15일,70.32,,
19년04월16일,70.21,,
19년04월17일,71.33,,
19년04월18일,71.07,,
19년04월22일,73.36,,
19년04월23일,73.77,,
19년04월24일,73.67,,
19년04월25일,74.46,,
19년04월26일,73.45,,
19년04월29일,71.09,,
19년04월30일,71.63,,
19년05월01일,,,
19년05월02일,71.43,,
19년05월03일,69.93,,
19년05월06일,69.22,,
19년05월07일,70.29,,
19년05월08일,69.28,,
19년05월09일,69.09,,
19년05월10일,70.1,,
19년05월13일,70.97,,
19년05월14일,69.7,,
19년05월15일,70.46,,
19년05월16일,72.04,,
19년05월17일,72.46,,
19년05월20일,,,
19년05월21일,71.64,,
19년05월22일,71.23,,
19년05월23일,69.22,,
19년05월24일,66.73,,
19년05월27일,66.88,,
19년05월28일,68.31,,
19년05월29일,67.13,,
19년05월30일,67.12,,
19년05월31일,63.83,,
19년06월03일,60.17,,
19년06월04일,60.03,,
19년06월05일,,,
19년06월06일,59.37,,
19년06월07일,61.2,,
19년06월10일,61.92,,
19년06월11일,61.28,,
19년06월12일,59.9,,
19년06월13일,60.28,,
19년06월14일,59.9,,
19년06월17일,60.74,,
19년06월18일,59.92,,
19년06월19일,61.22,,
19년06월20일,62.61,,
19년06월21일,64.22,,
19년06월24일,64.02,,
19년06월25일,63.38,,
19년06월26일,64.29,,
19년06월27일,64.42,,
19년06월28일,64.88,,
19년07월01일,64.92,,
19년07월02일,63.43,,
19년07월03일,60.62,,
19년07월04일,61.75,,
19년07월05일,61.62,,
19년07월08일,63.32,,
19년07월09일,62.63,,
19년07월10일,63.9,,
19년07월11일,65.95,,
19년07월12일,65.88,,
19년07월15일,65.22,,
19년07월16일,64.58,,
19년07월17일,63.23,,
19년07월18일,62.14,,
19년07월19일,61.55,,
19년07월22일,62.74,,
19년07월23일,62.11,,
19년07월24일,63.21,,
19년07월25일,63.03,,
19년07월26일,62.83,,
19년07월29일,62.53,,
19년07월30일,63.63,,
19년07월31일,64.57,,
19년08월01일,63.05,,
19년08월02일,60.33,,
19년08월05일,59.68,,
19년08월06일,58.75,,
19년08월07일,57.89,,
19년08월08일,56.83,,
19년08월09일,,,
19년08월12일,,,
19년08월13일,57.76,,
19년08월14일,59.66,,
19년08월15일,58.33,,
19년08월16일,58.2,,
19년08월19일,58.4,,
19년08월20일,59.24,,
19년08월21일,60.09,,
19년08월22일,60.29,,
19년08월23일,59.43,,
19년08월26일,58.59,,
19년08월27일,58.07,,
19년08월28일,58.99,,
19년08월29일,59.32,,
19년08월30일,59.62,,
19년09월02일,57.62,,
19년09월03일,56.48,,
19년09월04일,56.72,,
19년09월05일,58.53,,
19년09월06일,59.23,,
19년09월09일,60.12,,
19년09월10일,60.89,,
19년09월11일,60.89,,
19년09월12일,59.32,,
19년09월13일,58.36,,
19년09월16일,63.88,,
19년09월17일,67.53,,
19년09월18일,63.3,,
19년09월19일,63.23,,
19년09월20일,64.28,,
19년09월23일,63.59,,
19년09월24일,63.46,,
19년09월25일,61.57,,
19년09월26일,61.73,,
19년09월27일,62.07,,
19년09월30일,60.94,,
19년10월01일,59.22,,
19년10월02일,58.67,,
19년10월03일,57.44,,
19년10월04일,57.84,,
19년10월07일,58.24,,
19년10월08일,58.03,,
19년10월09일,57.72,,
19년10월10일,57.77,,
19년10월11일,60.44,,
19년10월14일,60.03,,
19년10월15일,59.42,,
19년10월16일,58.8,,
19년10월17일,59.23,,
19년10월18일,59.7,,
19년10월21일,59.38,,
19년10월22일,58.95,,
19년10월23일,59.67,,
19년10월24일,61.04,,
19년10월25일,61.46,,
19년10월28일,,,
19년10월29일,61,,
19년10월30일,61.32,,
19년10월31일,61.1,,
19년11월01일,58.72,,
19년11월04일,60.74,,
19년11월05일,61.34,,
19년11월06일,61.49,,
19년11월07일,61.13,,
19년11월08일,60.88,,
19년11월11일,61.15,,
19년11월12일,62.16,,
19년11월13일,61.48,,
19년11월14일,62.47,,
19년11월15일,61.93,,
19년11월18일,62.84,,
19년11월19일,61.86,,
19년11월20일,60.45,,
19년11월21일,62.13,,
19년11월22일,63.74,,
19년11월25일,63.43,,
19년11월26일,63.1,,
19년11월27일,63.69,,
19년11월28일,63.33,,
19년11월29일,63.83,,
19년12월02일,60.83,,
19년12월03일,60.98,,
19년12월04일,61.11,,
19년12월05일,62.73,,
19년12월06일,63.02,,
19년12월09일,63.74,,
19년12월10일,63.84,,
19년12월11일,63.78,,
19년12월12일,64.01,,
19년12월13일,64.92,,
19년12월16일,65.54,,
19년12월17일,65.62,,
19년12월18일,66.14,,
19년12월19일,66.48,,
19년12월20일,66.87,,
19년12월23일,66.21,,
19년12월24일,66.77,,
19년12월26일,67.48,,
19년12월27일,67.88,,
19년12월30일,67.81,,
19년12월31일,67.27,,
20년01월02일,65.69,,
20년01월03일,67.79,,
20년01월06일,69.65,,
20년01월07일,68.34,,
20년01월08일,69.24,,
20년01월09일,66.17,,
20년01월10일,65.93,,
20년01월13일,65.68,,
20년01월14일,64.78,,
20년01월15일,64.61,,
20년01월16일,64.74,,
20년01월17일,65.1,,
20년01월20일,65.24,,
20년01월21일,64.27,,
20년01월22일,64.26,,
20년01월23일,62.77,,
20년01월24일,62.23,,
20년01월27일,,,
20년01월28일,58.57,,
20년01월29일,59.37,,
20년01월30일,57.76,,
20년01월31일,58.45,,
20년02월03일,55.23,,
20년02월04일,53.99,,
20년02월05일,53.57,,
20년02월06일,55.18,,
20년02월07일,54.37,,
20년02월10일,53.33,,
20년02월11일,53.03,,
20년02월12일,54.23,,
20년02월13일,54.54,,
20년02월14일,55.23,,
20년02월17일,55.98,,
20년02월18일,55.11,,
20년02월19일,56.39,,
20년02월20일,56.92,,
20년02월21일,56.41,,
20년02월24일,54.64,,
20년02월25일,54.48,,
20년02월26일,52.28,,
20년02월27일,50.62,,
20년02월28일,49.05,,
20년03월02일,50.58,,
20년03월03일,51.72,,
20년03월04일,50.81,,
20년03월05일,50.78,,
20년03월06일,48.58,,
20년03월09일,32.87,,
20년03월10일,34.18,,
20년03월11일,34.58,,
20년03월12일,32.69,,
20년03월13일,33.93,,
20년03월16일,31.49,,
20년03월17일,30.83,,
20년03월18일,28.26,,
20년03월19일,25.82,,
20년03월20일,28.67,,
20년03월23일,24.6,,
20년03월24일,26.64,,
20년03월25일,27.05,,
20년03월26일,25.74,,
20년03월27일,25.04,,
20년03월30일,23.24,,
20년03월31일,23.43,,
20년04월01일,21.23,,
20년04월02일,21.55,,
20년04월03일,24.51,,
20년04월06일,24.87,,
20년04월07일,24.88,,
20년04월08일,23.52,,
20년04월09일,23.32,,
20년04월13일,22.31,,
20년04월14일,21.66,,
20년04월15일,19.68,,
20년04월16일,19.72,,
20년04월17일,20.61,,
20년04월20일,20.78,,
20년04월21일,17.37,,
20년04월22일,13.52,,
20년04월23일,18.13,,
20년04월24일,18.17,,
20년04월27일,17.97,,
20년04월28일,16.63,,
20년04월29일,17.12,,
20년04월30일,20.73,,
20년05월01일,,,
20년05월04일,24.33,,
20년05월05일,26,,
20년05월06일,26.88,,
20년05월07일,,,
20년05월08일,25.92,,
20년05월11일,26.72,,
20년05월12일,26.93,,
20년05월13일,26.84,,
20년05월14일,29.83,,
20년05월15일,31.94,,
20년05월18일,32.9,,
20년05월19일,33.18,,
20년05월20일,32.95,,
20년05월21일,34.1,,
20년05월22일,32.62,,
20년05월25일,,,
20년05월26일,34.81,,
20년05월27일,34.48,,
20년05월28일,33.17,,
20년05월29일,34.86,,
20년06월01일,37.97,,
20년06월02일,38.93,,
20년06월03일,39.87,,
20년06월04일,38.82,,
20년06월05일,40.63,,
20년06월08일,42.94,,
20년06월09일,40.85,,
20년06월10일,40.91,,
20년06월11일,40.6,,
20년06월12일,38.42,,
20년06월15일,38.35,,
20년06월16일,40.29,,
20년06월17일,41.46,,
20년06월18일,41.09,,
20년06월19일,42.95,,
20년06월22일,42.32,,
20년06월23일,43.39,,
20년06월24일,42.49,,
20년06월25일,40.58,,
20년06월26일,42.02,,
20년06월29일,40.63,,
20년06월30일,42.07,,
20년07월01일,42.7,,
20년07월02일,42.85,,
20년07월03일,42.68,,
20년07월06일,43.66,,
20년07월07일,42.9,,
20년07월08일,43.34,,
20년07월09일,43.63,,
20년07월10일,,,
20년07월13일,43.38,,
20년07월14일,42.78,,
20년07월15일,44.18,,
20년07월16일,43.37,,
20년07월17일,42.86,,
20년07월20일,42.72,,
20년07월21일,43.87,,
20년07월22일,44.12,,
20년07월23일,44.42,,
20년07월24일,43.11,,
20년07월27일,43.13,,
20년07월28일,43.12,,
20년07월29일,43.27,,
20년07월30일,43.14,,
20년07월31일,,,
20년08월03일,42.48,,
20년08월04일,42.97,,
